i	delta
6674	-0.142028
6675	-0.099457
6676	0.131906
6677	-0.201642
6678	0.197395
6679	0.010138
6680	-0.019330
6681	-0.156005
6682	-0.224158
6683	0.103488
6684	0.027623
6685	-0.000896
6686	0.195559
6687	-0.060385
6688	0.206551
6689	-0.039828
6690	-0.181939
6691	0.149211
6692	0.220738
6693	-0.064880
6694	-0.080173
6695	0.223540
6696	-0.056854
6697	-0.182922
6698	0.242564
6699	-0.043759
6700	-0.015530
6701	-0.059989
6702	-0.171295
6703	-0.004036
6704	-0.106611
6705	0.132260
6706	-0.117742
6707	-0.053401
6708	0.102004
6709	0.010759
6710	-0.052289
6711	-0.153786
6712	-0.271059
6713	0.130657
6714	-0.000652
6715	-0.106023
6716	0.172000
6717	0.146878
6718	-0.156752
6719	0.031226
6720	0.089908
6721	0.187570
6722	0.017974
6723	0.237616
6724	0.184251
6725	-0.171965
6726	-0.143692
6727	0.142571
6728	0.115025
6729	0.051783
6730	-0.192603
6731	-0.181415
6732	-0.109867
6733	-0.156529
6734	0.130458
6735	0.010900
6736	-0.071411
6737	0.214853
6738	0.219238
6739	0.026035
6740	-0.204395
6741	-0.102994
6742	0.155463
6743	-0.093936
6744	0.196919
6745	-0.138128
6746	0.189385
6747	-0.205226
6748	0.076181
6749	0.074790
6750	-0.102054
6751	-0.203942
6752	0.112935
6753	-0.138664
6754	-0.008884
6755	0.328603
6756	0.087440
6757	0.438800
6758	0.580884
6759	-0.358990
6760	0.156684
6761	-0.499786
6762	0.442411
6763	0.016933
6764	-0.012171
6765	-0.093053
6766	0.050524
6767	-0.257419
6768	0.054545
6769	-0.048775
6770	-0.172159
6771	-0.245458
6772	-0.215496
6773	-0.063246
6774	-0.035570
6775	-0.020588
6776	0.152598
6777	-0.056380
6778	0.074656
6779	-0.038197
6780	-0.151104
6781	-0.205907
6782	-0.095299
6783	-0.229955
6784	0.130935
6785	0.066945
6786	0.030704
6787	0.095083
6788	-0.260455
6789	-0.063698
6790	0.029706
6791	-0.017922
6792	0.136496
6793	0.141783
6794	-0.050328
6795	-0.123497
6796	-0.025470
6797	0.084600
6798	0.083964
6799	-0.121997
6800	0.097213
6801	0.069299
6802	0.051401
6803	0.014258
6804	0.143668
6805	-0.168574
6806	-0.113243
6807	-0.051482
6808	-0.129743
6809	0.137592
6810	0.028938
6811	0.041605
6812	-0.140994
6813	-0.098467
6814	-0.128429
6815	-0.092962
6816	-0.034866
6817	0.003356
6818	0.062560
6819	-0.184558
6820	0.028992
6821	0.014166
6822	-0.118178
6823	0.014311
6824	0.109187
6825	-0.155456
6826	0.173459
6827	0.175177
6828	-0.094185
6829	0.067217
6830	0.078147
6831	0.234153
6832	0.023736
6833	-0.196592
6834	0.242802
6835	-0.038424
6836	0.160323
6837	0.234225
6838	-0.075211
6839	0.224866
6840	-0.063683
6841	0.080773
6842	-0.033979
6843	0.081635
6844	-0.137185
6845	-0.110867
6846	-0.095835
6847	-0.199710
6848	-0.148284
6849	-0.125050
6850	0.100153
6851	0.126584
6852	-0.041271
6853	-0.249080
6854	0.085804
6855	0.009278
6856	0.007690
6857	0.217155
6858	-0.231489
6859	0.029226
6860	0.133209
6861	-0.255999
6862	-0.109484
6863	0.167558
6864	-0.035757
6865	-0.002219
6866	0.117159
6867	0.189216
6868	-0.024626
6869	-0.166714
6870	-0.129085
6871	-0.024371
6872	0.049254
6873	-0.115903
6874	-0.144364
6875	0.136289
6876	-0.161734
6877	-0.050670
6878	0.170727
6879	0.163800
6880	-0.055037
6881	-0.067324
6882	0.123502
6883	0.182454
6884	-0.137634
6885	-0.164359
6886	-0.115353
6887	-0.073962
6888	-0.035409
6889	0.146190
6890	0.188066
6891	-0.020175
6892	-0.082533
6893	0.051081
6894	0.231460
6895	0.072655
6896	0.120312
6897	-0.137519
6898	-0.049070
6899	0.139363
6900	-0.180577
6901	0.192280
6902	-0.199090
6903	-0.085296
6904	-0.106944
6905	0.248966
6906	-0.078578
6907	0.021733
6908	-0.098798
6909	0.287485
6910	-0.184925
6911	-0.165520
6912	-0.179949
6913	0.158246
6914	-0.121335
6915	0.120572
6916	-0.138661
6917	0.049193
6918	0.047326
6919	0.145556
6920	0.260259
6921	0.093736
6922	-0.149787
6923	-0.211145
6924	0.062074
6925	0.225957
6926	0.085346
6927	-0.158101
6928	0.067412
6929	-0.061101
6930	-0.108316
6931	-0.105854
6932	0.140151
6933	0.094355
6934	0.263605
6935	-0.018707
6936	-0.075378
6937	0.245301
6938	-0.042834
6939	0.136746
6940	-0.081208
6941	0.085527
6942	-0.174749
6943	0.124111
6944	0.050300
6945	-0.146849
6946	-0.183491
6947	0.010229
6948	-0.108260
6949	-0.155206
6950	0.098325
6951	-0.183725
6952	-0.135550
6953	0.288766
6954	0.087477
6955	0.235071
6956	0.023842
6957	-0.171922
6958	0.072051
6959	0.208447
6960	0.184489
6961	-0.102710
6962	0.178409
6963	-0.102597
6964	0.153659
6965	0.248066
6966	-0.244050
6967	0.064807
6968	-0.058564
6969	0.245912
6970	0.035512
6971	-0.089487
6972	-0.090613
6973	0.130570
6974	-0.218952
6975	-0.106382
6976	0.205101
6977	0.178993
6978	-0.228228
6979	-0.217847
6980	-0.249714
6981	0.066619
6982	-0.094559
6983	0.123469
6984	-0.039169
6985	-0.148529
6986	0.208198
6987	0.262997
6988	-0.129823
6989	0.180461
6990	-0.025427
6991	0.221247
6992	-0.116383
6993	0.214538
6994	0.192183
6995	0.113909
6996	0.147333
6997	0.169171
6998	0.093831
6999	-0.155814
7000	-0.173840
7001	0.164061
7002	-0.092513
7003	-0.165545
7004	-0.159789
7005	0.006436
7006	-0.240546
7007	-0.173984
7008	-0.187408
7009	0.097660
7010	-0.003698
7011	0.117151
7012	0.112269
7013	0.118052
7014	-0.152050
7015	-0.177652
7016	-0.239719
7017	0.148316
7018	0.060588
7019	-0.068271
7020	-0.212586
7021	-0.152806
7022	0.170591
7023	0.212593
7024	-0.227081
7025	-0.171845
7026	-0.079801
7027	0.164418
7028	0.150652
7029	-0.082248
7030	0.131127
7031	-0.107075
7032	-0.166439
7033	-0.141658
7034	0.056891
7035	0.136172
7036	0.039009
7037	0.144329
7038	0.075787
7039	0.139451
7040	0.118224
7041	0.118760
7042	0.004638
7043	0.144577
7044	0.200653
7045	-0.257486
7046	-0.146902
7047	0.052531
7048	-0.097585
7049	-0.102287
7050	-0.075012
7051	0.075168
7052	0.133698
7053	-0.062471
7054	0.000867
7055	-0.056623
7056	0.169005
7057	-0.122360
7058	-0.144195
7059	0.087664
7060	-0.300157
7061	-0.045546
7062	0.056535
7063	-0.223205
7064	-0.033431
7065	-0.051359
7066	-0.317129
7067	-0.105355
7068	-0.127250
7069	-0.019662
7070	0.084474
7071	-0.006449
7072	0.003055
7073	0.165480
7074	-0.175292
7075	-0.083477
7076	-0.209432
7077	-0.067794
7078	-0.015997
7079	0.046186
7080	0.011722
7081	0.171550
7082	0.167262
7083	0.035516
7084	-0.137034
7085	0.136094
7086	0.215567
7087	0.064074
7088	0.046703
7089	0.241871
7090	0.132247
7091	-0.123789
7092	0.002636
7093	-0.105702
7094	-0.181540
7095	-0.179670
7096	0.172634
7097	-0.144765
7098	0.164242
7099	-0.142780
7100	-0.188505
7101	0.119032
7102	0.184661
7103	0.021552
7104	-0.167056
7105	0.063770
7106	-0.255900
7107	0.182970
7108	-0.246655
7109	0.125948
7110	-0.178773
7111	-0.232287
7112	0.002055
7113	0.013752
7114	0.035565
7115	-0.080440
7116	-0.078978
7117	0.004117
7118	-0.041402
7119	0.085054
7120	0.197978
7121	-0.207667
7122	0.017864
7123	0.000735
7124	0.031084
7125	-0.189824
7126	-0.134211
7127	0.247632
7128	-0.124141
7129	-0.177170
7130	0.229152
7131	-0.086287
7132	0.075884
7133	-0.048109
7134	0.182021
7135	-0.244660
7136	-0.164674
7137	0.069651
7138	0.033836
7139	-0.137381
7140	0.141691
7141	-0.022629
7142	0.065237
7143	-0.139330
7144	0.162109
7145	0.218846
7146	-0.095287
7147	0.212294
7148	-0.149503
7149	0.004540
7150	0.205721
7151	-0.085064
7152	-0.053559
7153	-0.114849
7154	-0.045517
7155	0.219044
7156	0.066801
7157	-0.062265
7158	-0.045987
7159	0.107941
7160	0.106885
7161	0.254197
7162	0.181842
7163	0.121672
7164	-0.024238
7165	-0.158384
7166	0.099545
7167	-0.217214
7168	-0.094468
7169	-0.152411
7170	0.172496
7171	0.069750
7172	0.062858
7173	0.213910
7174	-0.051324
7175	0.075149
7176	0.033156
7177	-0.004757
7178	-0.007480
7179	-0.093289
7180	-0.127711
7181	-0.164374
7182	-0.095236
7183	0.024237
7184	0.056528
7185	-0.121161
7186	-0.091098
7187	0.147823
7188	0.242888
7189	-0.099596
7190	-0.176816
7191	0.043853
7192	-0.194452
7193	-0.181079
7194	-0.098545
7195	-0.064908
7196	0.217384
7197	-0.153439
7198	0.231248
7199	-0.184047
7200	-0.239942
7201	0.190001
7202	0.174728
7203	0.201022
7204	-0.025234
7205	0.222987
7206	0.103449
7207	0.118732
7208	-0.229811
7209	0.011021
7210	0.143746
7211	-0.196165
7212	0.034067
7213	-0.213662
7214	0.128367
7215	0.010404
7216	-0.044954
7217	-0.197710
7218	0.211543
7219	-0.395921
7220	-0.006267
7221	0.146606
7222	-0.152223
7223	0.340696
7224	-0.251524
7225	-0.146446
7226	-0.240349
7227	-0.231936
7228	-0.219288
7229	0.256579
7230	-0.171886
7231	0.057906
7232	0.263502
7233	-0.101596
7234	0.037804
7235	-0.058219
7236	0.069299
7237	0.076950
7238	0.154552
7239	0.239488
7240	0.081061
7241	0.194522
7242	-0.062759
7243	-0.251795
7244	0.144539
7245	-0.101371
7246	-0.191153
7247	-0.120753
7248	0.245525
7249	0.250897
7250	0.035149
7251	-0.022205
7252	-0.015139
7253	0.124612
7254	-0.102337
7255	-0.246890
7256	0.015171
7257	0.208475
7258	-0.130534
7259	0.115950
7260	0.105893
7261	0.137351
7262	-0.221224
7263	0.168948
7264	0.022247
7265	0.057398
7266	0.114489
7267	0.099546
7268	-0.112168
7269	-0.085828
7270	0.282401
7271	0.203394
7272	0.303671
7273	0.132121
7274	0.134833
7275	0.154016
7276	-0.003556
7277	-0.199852
7278	0.107735
7279	-0.094270
7280	-0.200049
7281	0.200199
7282	0.136762
7283	-0.036489
7284	-0.174843
7285	0.171165
7286	0.053144
7287	0.074617
7288	-0.064863
7289	0.060226
7290	0.170359
7291	-0.184877
7292	-0.130479
7293	-0.104257
7294	0.080436
7295	0.156155
7296	-0.174529
7297	0.144635
7298	0.057878
7299	-0.111884
7300	-0.162862
7301	-0.294370
7302	-0.249801
7303	-0.046666
7304	0.107941
7305	-0.262933
7306	-0.168956
7307	-0.215664
7308	-0.172751
7309	0.034835
7310	0.042465
7311	-0.319866
7312	0.584715
7313	0.208545
7314	-0.490318
7315	0.529277
7316	-0.527133
7317	-0.338094
7318	-0.023399
7319	0.119574
7320	0.095802
7321	-0.001427
7322	-0.149385
7323	-0.157671
7324	0.045685
7325	-0.065495
7326	0.002566
7327	-0.018548
7328	0.032466
7329	0.058068
7330	0.163100
7331	-0.157400
7332	0.021150
7333	0.215990
7334	-0.036608
7335	0.001612
7336	-0.179836
7337	-0.127238
7338	0.050164
7339	-0.017643
7340	-0.013238
7341	0.078309
7342	0.037379
7343	0.066260
7344	0.122924
7345	0.078274
7346	-0.161084
7347	-0.297180
7348	0.020783
7349	-0.312069
7350	0.022154
7351	0.012699
7352	0.186934
7353	0.197465
7354	-0.183884
7355	-0.021616
7356	0.091067
7357	-0.192237
7358	0.222477
7359	0.152184
7360	0.017313
7361	0.171263
7362	-0.093010
7363	-0.231002
7364	0.098182
7365	-0.184068
7366	-0.172317
7367	0.118875
7368	0.138927
7369	-0.024867
7370	0.089738
7371	-0.204264
7372	0.199775
7373	-0.236594
7374	0.021400
7375	0.251472
7376	0.139066
7377	-0.228028
7378	0.069132
7379	0.197932
7380	0.093864
7381	-0.079553
7382	0.221208
7383	0.239479
7384	0.079513
7385	-0.149394
7386	-0.020253
7387	-0.013877
7388	-0.248949
7389	0.117695
7390	0.155258
7391	-0.186131
7392	-0.024856
7393	0.154940
7394	-0.078608
7395	0.086767
7396	-0.109325
7397	-0.058479
7398	-0.103906
7399	0.054669
7400	0.013534
7401	-0.084524
7402	-0.000813
7403	-0.240258
7404	0.072427
7405	0.165398
7406	-0.058587
7407	0.035514
7408	0.146492
7409	0.191925
7410	0.022581
7411	-0.071796
7412	-0.154890
7413	-0.051932
7414	-0.056403
7415	-0.110169
7416	0.165953
7417	0.122673
7418	-0.018606
7419	-0.213454
7420	0.167492
7421	-0.062525
7422	0.082835
7423	-0.066235
7424	0.053203
7425	0.088178
7426	0.111668
7427	0.070910
7428	0.172578
7429	-0.021478
7430	-0.040016
7431	-0.234993
7432	0.130196
7433	0.204779
7434	0.021547
7435	0.170098
7436	-0.216762
7437	-0.199876
7438	0.058320
7439	-0.096521
7440	-0.013137
7441	-0.171954
7442	-0.029074
7443	0.030300
7444	0.151604
7445	0.080213
7446	0.225109
7447	-0.210651
7448	0.075456
7449	0.086583
7450	-0.177199
7451	-0.261775
7452	0.184372
7453	-0.161826
7454	-0.202392
7455	0.146909
7456	0.106452
7457	0.015296
7458	0.199244
7459	-0.181254
7460	-0.177434
7461	-0.154636
7462	-0.229576
7463	0.015256
7464	-0.047452
7465	0.074970
7466	-0.049682
7467	0.136091
7468	0.079335
7469	-0.056326
7470	-0.174685
7471	-0.155868
7472	-0.053892
7473	0.026792
7474	0.170174
7475	0.170705
7476	0.015718
7477	-0.078403
7478	-0.028784
7479	0.050928
7480	0.108962
7481	-0.043856
7482	0.032242
7483	0.175369
7484	-0.087424
7485	0.264509
7486	-0.167284
7487	-0.133644
7488	-0.102212
7489	0.012018
7490	0.010593
7491	-0.034624
7492	0.210674
7493	0.163669
7494	0.043983
7495	-0.368489
7496	-0.349204
7497	-0.187631
7498	-0.136521
7499	-0.206826
7500	-0.276431
7501	0.141957
7502	0.094304
7503	-0.161648
7504	-0.055681
7505	-0.150344
7506	-0.327045
7507	0.190550
7508	0.022040
7509	-0.047252
7510	-0.045529
7511	0.094626
7512	0.169650
7513	-0.159939
7514	0.088120
7515	0.091412
7516	0.136284
7517	-0.174488
7518	0.041228
7519	-0.096629
7520	-0.094316
7521	0.038245
7522	-0.116735
7523	-0.182958
7524	-0.115506
7525	-0.234386
7526	0.144469
7527	-0.241343
7528	0.151978
7529	0.001337
7530	0.206347
7531	0.198244
7532	-0.101264
7533	0.265197
7534	0.142723
7535	-0.002156
7536	0.266689
7537	0.119868
7538	0.228259
7539	0.090984
7540	-0.107113
7541	-0.080793
7542	-0.000392
7543	0.112754
7544	-0.031158
7545	0.239664
7546	0.062008
7547	0.048612
7548	0.154108
7549	-0.099903
7550	0.019570
7551	0.220372
7552	0.081478
7553	-0.196491
7554	0.236001
7555	-0.028746
7556	-0.004348
7557	0.152193
7558	0.067454
7559	-0.042313
7560	-0.059602
7561	0.073981
7562	0.064097
7563	0.260013
7564	0.546392
7565	-0.087325
7566	-0.017146
7567	-0.154570
7568	0.086400
7569	0.117239
7570	0.056186
7571	0.165995
7572	0.236112
7573	0.263136
7574	0.213192
7575	0.019643
7576	-0.243940
7577	-0.179953
7578	-0.131029
7579	0.234854
7580	-0.038244
7581	-0.040405
7582	0.054184
7583	-0.304150
7584	0.041985
7585	-0.048224
7586	0.241724
7587	0.129733
7588	0.003065
7589	-0.264141
7590	0.025809
7591	-0.071207
7592	0.157792
7593	0.094167
7594	0.085128
7595	0.086821
7596	-0.178450
7597	-0.155721
7598	0.127510
7599	-0.239265
7600	-0.075694
7601	-0.098463
7602	0.016827
7603	-0.240352
7604	0.090326
7605	0.020352
7606	-0.210752
7607	-0.113161
7608	-0.026414
7609	-0.007083
7610	-0.026396
7611	-0.181180
7612	0.216772
7613	0.151907
7614	-0.008652
7615	-0.201830
7616	-0.236883
7617	-0.182292
7618	0.073909
7619	0.119903
7620	0.126315
7621	0.149641
7622	-0.215636
7623	-0.235400
7624	-0.061242
7625	-0.016524
7626	-0.224969
7627	-0.116727
7628	0.201142
7629	-0.050901
7630	0.154429
7631	-0.194095
7632	0.212470
7633	-0.097210
7634	-0.121015
7635	-0.041381
7636	0.200781
7637	0.058351
7638	0.226207
7639	-0.230470
7640	-0.126041
7641	-0.231906
7642	0.099177
7643	-0.120634
7644	0.121187
7645	-0.192593
7646	0.162740
7647	0.120151
7648	0.048327
7649	0.122711
7650	0.151254
7651	-0.132333
7652	-0.165843
7653	-0.028775
7654	-0.200618
7655	-0.081378
7656	0.149251
7657	-0.104288
7658	0.109443
7659	0.127562
7660	0.087625
7661	-0.182047
7662	-0.026855
7663	-0.163810
7664	-0.073860
7665	0.019522
7666	0.112935
7667	0.001871
7668	0.072901
7669	0.009412
7670	0.154560
7671	-0.275423
7672	-0.105123
7673	0.033359
7674	0.120083
7675	0.177726
7676	0.044847
7677	0.154153
7678	-0.165083
7679	-0.083921
7680	0.196455
7681	-0.083405
7682	0.066829
7683	-0.005953
7684	0.066716
7685	-0.108773
7686	0.088475
7687	-0.141985
7688	0.028849
7689	0.057806
7690	0.074581
7691	0.105916
7692	-0.158566
7693	-0.190902
7694	-0.176714
7695	-0.056042
7696	0.059470
7697	0.237299
7698	-0.190691
7699	0.016509
7700	-0.114667
7701	0.148909
7702	-0.163490
7703	0.210822
7704	0.231731
7705	0.134371
7706	0.050448
7707	0.191377
7708	-0.162656
7709	-0.227002
7710	0.051426
7711	-0.220599
7712	-0.078813
7713	-0.622887
7714	-0.113450
7715	0.108392
7716	-0.472467
7717	0.088462
7718	-0.193548
7719	0.284397
7720	-0.147057
7721	-0.242457
7722	-0.015037
7723	-0.230364
7724	0.126684
7725	-0.059234
7726	-0.428165
7727	-0.414133
7728	0.274746
7729	-0.083687
7730	-0.205510
7731	0.183754
7732	-0.014735
7733	0.053874
7734	0.273173
7735	0.054065
7736	0.210966
7737	-0.118074
7738	-0.178405
7739	-0.048618
7740	0.103092
7741	-0.094225
7742	-0.009871
7743	-0.063257
7744	-0.003595
7745	0.177436
7746	0.248552
7747	0.230502
7748	-0.043232
7749	-0.171851
7750	0.249406
7751	-0.099927
7752	0.031085
7753	0.253586
7754	0.141051
7755	-0.002181
7756	0.107054
7757	-0.112867
7758	-0.101763
7759	0.026147
7760	0.273253
7761	0.132523
7762	-0.159824
7763	-0.160294
7764	-0.179758
7765	0.070450
7766	0.099635
7767	-0.065078
7768	0.180410
7769	0.097951
7770	0.222750
7771	0.142607
7772	0.280204
7773	-0.061758
7774	0.277758
7775	0.286100
7776	-0.114539
7777	0.164288
7778	0.018336
7779	-0.094717
7780	0.198553
7781	0.191185
7782	0.426401
7783	0.091196
7784	0.160733
7785	-0.062643
7786	-0.006738
7787	0.284944
7788	0.222950
7789	-0.172301
7790	0.178633
7791	-0.127067
7792	-0.178930
7793	-0.038064
7794	-0.138206
7795	0.059570
7796	0.125975
7797	-0.148564
7798	0.187787
7799	-0.025283
7800	0.108116
7801	-0.223777
7802	-0.193110
7803	-0.163727
7804	-0.151133
7805	0.242394
7806	-0.287226
7807	-0.165775
7808	-0.280155
7809	-0.018475
7810	0.117706
7811	0.035943
7812	0.072809
7813	-0.275226
7814	0.225696
7815	-0.103349
7816	-0.076940
7817	0.201619
7818	-0.210723
7819	-0.171118
7820	-0.056903
7821	-0.270083
7822	-0.035101
7823	0.203956
7824	-0.205770
7825	-0.042969
7826	0.178229
7827	-0.156152
7828	0.143332
7829	0.127267
7830	0.169437
7831	-0.186622
7832	-0.099719
7833	-0.146435
7834	0.114789
7835	0.009516
7836	-0.006092
7837	0.081586
7838	-0.048239
7839	-0.095049
7840	0.013204
7841	0.050224
7842	-0.140352
7843	0.047016
7844	0.020793
7845	-0.092254
7846	-0.188943
7847	0.132451
7848	0.211270
7849	0.136903
7850	0.207431
7851	0.178955
7852	0.048963
7853	0.271820
7854	0.187254
7855	0.026060
7856	-0.051433
7857	-0.063552
7858	0.111402
7859	-0.061891
7860	0.104938
7861	-0.059533
7862	-0.031769
7863	0.143905
7864	-0.066654
7865	0.225737
7866	0.028249
7867	-0.187846
7868	0.104040
7869	0.064437
7870	-0.122787
7871	0.162332
7872	0.134389
7873	0.055275
7874	-0.123544
7875	0.249433
7876	0.175611
7877	-0.164913
7878	-0.085546
7879	0.198060
7880	-0.133918
7881	0.227757
7882	-0.199571
7883	-0.134465
7884	-0.079065
7885	-0.085927
7886	0.172403
7887	-0.233016
7888	-0.116063
7889	-0.049837
7890	-0.149187
7891	-0.185295
7892	-0.227292
7893	0.034924
7894	0.081424
7895	-0.003941
7896	0.001636
7897	-0.057554
7898	-0.107515
7899	-0.040372
7900	0.160756
7901	-0.172664
7902	-0.211211
7903	0.114860
7904	-0.024228
7905	-0.091359
7906	-0.160854
7907	-0.186993
7908	0.243698
7909	0.091211
7910	0.214528
7911	-0.114519
7912	0.233591
7913	0.256429
7914	0.063055
7915	-0.031151
7916	-0.056945
7917	0.174865
7918	-0.031107
7919	0.172726
7920	-0.182720
7921	-0.139434
7922	0.056892
7923	-0.144078
7924	0.146531
7925	-0.109473
7926	-0.195032
7927	-0.024673
7928	0.085732
7929	-0.206744
7930	0.172545
7931	-0.144631
7932	-0.200770
7933	0.178758
7934	0.190608
7935	-0.118204
7936	-0.166231
7937	0.102082
7938	-0.175488
7939	-0.126995
7940	-0.077786
7941	0.233767
7942	0.001659
7943	0.169173
7944	-0.040303
7945	-0.157079
7946	0.093267
7947	-0.116609
7948	-0.149829
7949	0.086874
7950	0.138672
7951	0.182063
7952	-0.187364
7953	0.031094
7954	-0.065721
7955	0.176130
7956	0.074161
7957	-0.125577
7958	-0.168642
7959	0.158617
7960	0.018932
7961	0.017094
7962	0.110833
7963	-0.218344
7964	-0.126360
7965	0.142755
7966	-0.103560
7967	0.037221
7968	0.060109
7969	-0.066447
7970	-0.015031
7971	-0.175841
7972	0.013670
7973	-0.194607
7974	-0.127145
7975	-0.073703
7976	-0.103276
7977	0.099831
7978	0.115818
7979	-0.053355
7980	-0.111372
7981	0.074967
7982	-0.269745
7983	-0.027367
7984	-0.041801
7985	0.019886
7986	0.139647
7987	0.077348
7988	0.181523
7989	-0.109639
7990	0.203235
7991	0.217286
7992	0.063007
7993	0.082903
7994	-0.240596
7995	0.200991
7996	-0.230216
7997	0.026051
7998	0.192837
7999	-0.104599
8000	0.119121
8001	-0.633257
8002	-0.140327
8003	0.151512
8004	-0.064270
8005	-0.227046
8006	-0.179852
8007	-0.203022
8008	-0.175480
8009	0.068816
8010	-0.112539
8011	0.049922
8012	-0.074568
8013	0.077390
8014	-0.109504
8015	0.092216
8016	0.198827
8017	-0.186352
8018	0.074506
8019	-0.195959
8020	0.058906
8021	0.185976
8022	-0.025015
8023	-0.030566
8024	-0.094555
8025	0.228828
8026	-0.012639
8027	-0.134914
8028	-0.181134
8029	0.282485
8030	0.214163
8031	-0.076224
8032	0.155195
8033	0.270759
8034	0.307066
8035	0.165552
8036	0.229813
8037	0.104547
8038	0.177520
8039	0.112445
8040	-0.023558
8041	-0.007930
8042	0.252069
8043	-0.141264
8044	-0.072005
8045	0.131660
8046	-0.210964
8047	-0.031142
8048	0.229665
8049	-0.137545
8050	-0.169440
8051	0.231427
8052	-0.126958
8053	0.065277
8054	0.053779
8055	-0.240659
8056	0.162943
8057	-0.237726
8058	-0.111491
8059	-0.164819
8060	-0.091420
8061	-0.158475
8062	0.125748
8063	0.169298
8064	-0.195812
8065	0.099950
8066	-0.252053
8067	-0.050449
8068	0.262075
8069	-0.051858
8070	0.240120
8071	-0.037568
8072	-0.085565
8073	0.211150
8074	-0.043374
8075	-0.021378
8076	-0.192816
8077	-0.106833
8078	0.078778
8079	0.191412
8080	0.024673
8081	0.025565
8082	0.249135
8083	-0.080943
8084	-0.150693
8085	-0.150358
8086	0.044547
8087	-0.171159
8088	-0.197005
8089	0.151488
8090	0.009793
8091	0.133876
8092	0.148581
8093	-0.134368
8094	0.156196
8095	0.117005
8096	0.100332
8097	0.071778
8098	-0.053115
8099	-0.050053
8100	0.085202
8101	-0.131076
8102	-0.012386
8103	-0.092505
8104	-0.026619
8105	0.124063
8106	0.165090
8107	-0.191818
8108	0.215044
8109	0.022144
8110	0.003943
8111	0.014684
8112	-0.043146
8113	0.110274
8114	-0.177329
8115	-0.025890
8116	0.187332
8117	0.132976
8118	-0.163601
8119	0.099542
8120	0.083884
8121	-0.201838
8122	-0.189697
8123	0.126361
8124	0.203145
8125	0.232173
8126	0.228700
8127	-0.000068
8128	0.230440
8129	-0.119545
8130	0.092612
8131	0.100550
